,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2020-04-24,75.4,75.5,69.1,72.41,72.41,45899510,0.0,1.0
2020-04-27,74.28,75.8,73.5,75.29,75.29,30097830,0.0,1.0
2020-04-28,77.71,78.49,77.13,78.3,78.3,12579600,0.0,1.0
2020-04-29,79.69,80.55,79.04,80.18,80.18,12813290,0.0,1.0
2020-04-30,78.58,79.05,77.21,77.21,77.21,12515780,0.0,1.0
2020-05-04,75.17,76.3,74.77,76.1,76.1,10111650,0.0,1.0
2020-05-05,77.0,78.14,76.2,76.54,76.54,11236200,0.0,1.0
2020-05-06,76.82,77.06,75.15,76.2,76.2,6296420,0.0,1.0
2020-05-07,77.08,77.21,75.17,75.4,75.4,12412860,0.0,1.0
2020-05-08,76.94,77.58,76.5,77.43,77.43,10911150,0.0,1.0
2020-05-11,76.7,77.79,76.03,76.14,76.14,13427870,0.0,1.0
2020-05-12,76.78,77.38,75.0,75.0,75.0,14461750,0.0,1.0
2020-05-13,75.69,76.13,74.3,75.15,75.15,15018840,0.0,1.0
2020-05-14,74.24,76.25,72.85,76.25,76.25,17683140,0.0,1.0
2020-05-15,75.7,76.66,74.48,74.56,74.56,13103190,0.0,1.0
2020-05-18,77.24,78.49,76.91,78.03,78.03,14219290,0.0,1.0
2020-05-19,78.34,79.18,77.62,77.65,77.65,14897670,0.0,1.0
2020-05-20,78.31,79.27,77.85,78.45,78.45,13551440,0.0,1.0
2020-05-21,78.59,80.3,78.46,79.97,79.97,12578810,0.0,1.0
2020-05-22,78.98,79.94,78.61,79.94,79.94,13108470,0.0,1.0
2020-05-25,81.7,82.73,81.63,82.6,82.6,13440220,0.0,1.0
2020-05-26,83.98,84.14,82.19,82.45,82.45,14439170,0.0,1.0
2020-05-27,83.44,85.0,82.71,84.68,84.68,9844800,0.0,1.0
2020-05-28,84.23,84.86,83.47,83.65,83.65,12827420,0.0,1.0
2020-05-29,83.59,84.18,82.15,84.15,84.15,12938580,0.0,1.0
2020-06-01,83.6,85.74,83.48,85.33,85.33,7400780,0.0,1.0
2020-06-02,86.0,87.78,85.99,87.78,87.78,10279210,0.0,1.0
2020-06-03,89.2,90.28,88.87,89.37,89.37,13179190,0.0,1.0
2020-06-04,89.07,90.7,88.85,90.31,90.31,11939330,0.0,1.0
2020-06-05,93.07,93.76,91.05,91.05,91.05,15475370,0.0,1.0
2020-06-08,92.47,94.12,92.1,93.95,93.95,12583470,0.0,1.0
2020-06-09,92.39,93.76,91.93,92.95,92.95,14753040,0.0,1.0
2020-06-10,93.95,94.12,91.05,91.17,91.17,16071080,0.0,1.0
2020-06-12,88.52,89.9,87.37,89.25,89.25,15687630,0.0,1.0
2020-06-15,87.25,89.74,86.71,89.07,89.07,18428930,0.0,1.0
2020-06-16,91.4,91.69,89.37,90.0,90.0,12224860,0.0,1.0
2020-06-17,90.54,93.0,90.0,91.95,91.95,10722010,0.0,1.0
2020-06-18,91.24,93.58,91.15,92.63,92.63,9706410,0.0,1.0
2020-06-19,93.8,94.0,92.29,92.64,92.64,12980500,0.0,1.0
2020-06-22,93.22,93.3,91.33,91.75,91.75,8425380,0.0,1.0
2020-06-23,93.1,93.81,92.14,92.26,92.26,8226990,0.0,1.0
2020-06-24,92.05,92.37,89.76,90.77,90.77,9841040,0.0,1.0
2020-06-25,90.79,92.75,90.61,92.39,92.39,8739510,0.0,1.0
2020-06-26,91.87,92.44,90.02,90.22,90.22,7314530,0.0,1.0
2020-06-29,91.15,92.3,90.35,92.3,92.3,8953540,0.0,1.0
2020-06-30,91.78,92.74,91.26,91.62,91.62,8847600,0.0,1.0
2020-07-01,91.88,93.35,91.88,92.68,92.68,7999480,0.0,1.0
2020-07-02,93.8,94.42,92.5,92.5,92.5,7040720,0.0,1.0
2020-07-03,92.44,93.21,92.29,93.19,93.19,6147190,0.0,1.0
2020-07-06,94.77,95.62,94.51,95.31,95.31,7592660,0.0,1.0
2020-07-07,94.91,95.3,93.65,94.1,94.1,8578060,0.0,1.0
2020-07-08,94.94,96.3,94.81,96.1,96.1,7350220,0.0,1.0
2020-07-09,96.28,96.46,95.18,95.41,95.41,8092520,0.0,1.0
2020-07-10,95.45,96.42,95.0,96.34,96.34,8967590,0.0,1.0
2020-07-13,96.89,97.15,95.05,95.05,95.05,7746240,0.0,1.0
2020-07-14,95.1,96.87,94.62,96.6,96.6,9503620,0.0,1.0
2020-07-15,97.7,98.34,96.93,98.03,98.03,13982380,0.0,1.0
2020-07-16,97.55,97.8,96.46,96.82,96.82,6110460,0.0,1.0
2020-07-17,97.42,99.25,97.42,99.13,99.13,5621400,0.0,1.0
2020-07-20,99.12,100.6,98.88,100.5,100.5,8563550,0.0,1.0
2020-07-21,101.23,101.36,99.85,100.29,100.29,5261760,0.0,1.0
2020-07-22,100.57,101.15,99.39,100.38,100.38,6524500,0.0,1.0
2020-07-23,100.38,101.06,98.27,98.4,98.4,7849280,0.0,1.0
2020-07-24,98.3,98.93,97.09,98.59,98.59,9457090,0.0,1.0
2020-07-27,98.93,100.73,98.85,100.46,100.46,7766510,0.0,1.0
2020-07-28,100.25,100.8,99.61,100.05,100.05,5983840,0.0,1.0
2020-07-29,100.93,101.77,100.86,101.48,101.48,6381640,0.0,1.0
2020-07-30,100.75,101.75,99.99,101.31,101.31,7330120,0.0,1.0
2020-07-31,101.4,101.44,98.8,99.29,99.29,11113060,0.0,1.0
2020-08-03,99.96,100.04,98.5,99.2,99.2,8093630,0.0,1.0
2020-08-04,97.91,98.97,96.25,97.6,97.6,10175240,0.0,1.0
2020-08-05,99.03,99.9,98.11,98.99,98.99,8144790,0.0,1.0
2020-08-06,99.18,100.7,98.96,100.17,100.17,7225950,0.0,1.0
2020-08-07,98.9,100.39,98.11,98.83,98.83,9389240,0.0,1.0
2020-08-10,99.09,100.0,97.48,99.54,99.54,8459720,0.0,1.0
2020-08-11,100.26,100.55,98.2,98.2,98.2,8779110,0.0,1.0
2020-08-12,98.91,99.24,96.9,98.33,98.33,13054420,0.0,1.0
2020-08-13,98.87,99.4,96.39,96.51,96.51,12987950,0.0,1.0
2020-08-14,96.95,97.94,96.64,97.47,97.47,9080890,0.0,1.0
2020-08-17,97.29,97.93,94.82,95.83,95.83,14191370,0.0,1.0
2020-08-18,97.51,98.5,97.34,98.25,98.25,8976350,0.0,1.0
2020-08-19,98.46,98.46,96.91,97.0,97.0,11211700,0.0,1.0
2020-08-20,95.24,98.01,95.08,97.67,97.67,14779390,0.0,1.0
2020-08-21,97.32,97.8,96.6,97.6,97.6,9064520,0.0,1.0
2020-08-24,98.48,98.66,97.76,98.5,98.5,8361170,0.0,1.0
2020-08-25,98.82,99.06,97.81,98.35,98.35,5286150,0.0,1.0
2020-08-26,98.14,98.73,95.62,96.63,96.63,11923170,0.0,1.0
2020-08-27,97.07,97.82,96.09,96.87,96.87,9553910,0.0,1.0
2020-08-28,97.27,98.56,97.08,98.3,98.3,8002350,0.0,1.0
2020-08-31,97.61,97.69,95.7,95.7,95.7,9479360,0.0,1.0
2020-09-01,96.58,98.45,96.55,98.35,98.35,9669030,0.0,1.0
2020-09-02,98.59,98.98,97.04,98.15,98.15,8523050,0.0,1.0
2020-09-03,97.89,99.39,96.0,96.96,96.96,13314740,0.0,1.0
2020-09-04,97.58,97.97,95.23,97.42,97.42,11241980,0.0,1.0
2020-09-08,96.09,96.99,95.6,96.8,96.8,10374380,0.0,1.0
2020-09-09,97.05,97.87,96.7,97.5,97.5,11216100,0.0,1.0
2020-09-10,97.49,97.73,94.8,95.04,95.04,12675170,0.0,1.0
2020-09-11,95.32,95.75,94.05,94.48,94.48,9577960,0.0,1.0
2020-09-14,95.42,96.75,95.01,96.51,96.51,8622650,0.0,1.0
2020-09-15,96.96,97.13,95.9,96.46,96.46,12170660,0.0,1.0
2020-09-16,96.72,96.89,95.85,95.91,95.91,6607160,0.0,1.0
2020-09-17,95.2,96.55,94.81,96.37,96.37,7711040,0.0,1.0
2020-09-18,95.85,96.34,94.3,94.64,94.64,7507100,0.0,1.0
2020-09-21,93.39,93.65,92.24,93.4,93.4,15532600,0.0,1.0
2020-09-22,93.17,94.05,92.79,93.67,93.67,8027080,0.0,1.0
2020-09-23,93.84,93.84,92.15,92.17,92.17,9591530,0.0,1.0
2020-09-24,92.26,94.36,92.17,93.3,93.3,10449820,0.0,1.0
2020-09-25,92.84,93.5,92.0,93.5,93.5,6925840,0.0,1.0
2020-09-28,94.25,94.7,90.82,91.2,91.2,11498378,0.0,1.0
2020-09-29,91.04,91.97,89.9,89.92,89.92,12294594,0.0,1.0
2020-09-30,90.55,91.83,90.55,91.05,91.05,11678923,0.0,1.0
2020-10-01,91.34,91.97,90.07,91.91,91.91,12908433,0.0,1.0
2020-10-02,91.27,92.48,90.11,90.11,90.11,10729916,0.0,1.0
2020-10-05,90.86,92.86,90.45,92.64,92.64,8197219,0.0,1.0
2020-10-06,93.23,93.84,91.61,92.03,92.03,11627282,0.0,1.0
2020-10-07,92.41,92.85,91.28,91.95,91.95,8822661,0.0,1.0
2020-10-08,92.18,94.32,92.01,94.27,94.27,11741375,0.0,1.0
2020-10-09,94.13,94.99,93.5,93.65,93.65,9149800,0.0,1.0
2020-10-13,94.1,95.35,93.65,94.8,94.8,9960394,0.0,1.0
2020-10-14,95.01,95.86,95.01,95.59,95.59,11431930,0.0,1.0
2020-10-15,94.36,95.8,94.05,95.34,95.34,9544784,0.0,1.0
2020-10-16,95.12,95.45,94.54,94.54,94.54,10188511,0.0,1.0
2020-10-19,95.06,96.2,94.7,95.0,95.0,8649062,0.0,1.0
2020-10-20,95.5,96.97,95.43,96.67,96.67,9421389,0.0,1.0
2020-10-21,96.54,97.85,96.37,96.65,96.65,5866823,0.0,1.0
2020-10-22,96.68,98.29,96.63,98.06,98.06,7461105,0.0,1.0
2020-10-23,98.06,98.39,97.39,97.44,97.44,6525963,0.0,1.0
2020-10-26,97.0,97.99,96.02,97.23,97.23,8803970,0.0,1.0
2020-10-27,97.41,97.88,95.63,95.68,95.68,9534310,0.0,1.0
2020-10-28,94.0,94.08,91.56,91.56,91.56,18677788,0.0,1.0
2020-10-29,91.57,93.12,89.91,92.8,92.8,17470878,0.0,1.0
2020-10-30,92.23,92.45,90.03,90.66,90.66,20957049,0.0,1.0
2020-11-03,92.09,92.8,91.47,92.26,92.26,11381689,0.0,1.0
2020-11-04,93.51,94.63,92.85,94.16,94.16,12844442,0.0,1.0
2020-11-05,95.77,97.17,95.38,96.95,96.95,12692233,0.0,1.0
2020-11-06,96.09,97.34,96.09,97.19,97.19,8765724,0.0,1.0
2020-11-09,100.39,101.15,99.27,99.5,99.5,19613783,0.0,1.0
2020-11-10,99.93,101.82,99.73,101.0,101.0,13893583,0.0,1.0
2020-11-11,100.81,101.5,100.23,100.89,100.89,8081969,0.0,1.0
2020-11-12,100.65,101.13,98.2,98.7,98.7,13042053,0.0,1.0
2020-11-13,99.39,100.84,99.13,100.83,100.83,9964339,0.0,1.0
2020-11-16,102.02,102.51,101.24,102.51,102.51,12869475,0.0,1.0
2020-11-17,102.07,103.76,101.83,103.1,103.1,10466167,0.0,1.0
2020-11-18,103.32,103.46,101.92,101.92,101.92,12518269,0.0,1.0
2020-11-19,102.15,103.0,101.53,102.73,102.73,10514894,0.0,1.0
2020-11-20,102.31,102.74,101.66,102.03,102.03,7599084,0.0,1.0
2020-11-23,102.78,103.48,102.56,103.28,103.28,8341822,0.0,1.0
2020-11-24,103.67,105.85,103.51,105.72,105.72,12368946,0.0,1.0
2020-11-25,105.47,106.49,105.16,105.83,105.83,14523925,0.0,1.0
2020-11-26,105.39,106.11,105.25,106.02,106.02,5774002,0.0,1.0
2020-11-27,106.3,107.41,106.11,106.44,106.44,8211168,0.0,1.0
2020-11-30,106.0,106.82,104.71,105.0,105.0,7556764,0.0,1.0
2020-12-01,106.48,107.67,106.15,107.05,107.05,10198406,0.0,1.0
2020-12-02,107.34,108.09,106.41,107.75,107.75,8628044,0.0,1.0
2020-12-03,108.03,109.13,107.63,108.15,108.15,10462774,0.0,1.0
2020-12-04,108.8,109.6,108.75,109.43,109.43,8513160,0.0,1.0
2020-12-07,109.41,110.23,108.28,109.31,109.31,7064727,0.0,1.0
2020-12-08,108.99,110.08,108.52,109.44,109.44,5802010,0.0,1.0
2020-12-09,109.51,109.7,108.27,108.77,108.77,6339779,0.0,1.0
2020-12-10,109.31,110.94,108.41,110.7,110.7,9107293,0.0,1.0
2020-12-11,109.84,111.19,109.62,110.79,110.79,9442686,0.0,1.0
2020-12-14,111.24,111.38,110.05,110.2,110.2,5053777,0.0,1.0
2020-12-15,110.72,112.0,110.55,111.76,111.76,5932404,0.0,1.0
2020-12-16,111.7,113.69,111.06,113.35,113.35,8393869,0.0,1.0
2020-12-17,113.44,114.6,113.35,113.99,113.99,15590584,0.0,1.0
2020-12-18,113.79,114.9,113.09,113.5,113.5,9159588,0.0,1.0
2020-12-21,111.62,112.7,110.61,111.43,111.43,11188428,0.0,1.0
2020-12-22,111.62,112.54,111.27,112.25,112.25,5273026,0.0,1.0
2020-12-23,112.55,113.91,112.52,113.14,113.14,4856930,0.0,1.0
2020-12-28,114.0,114.77,113.77,114.7,114.7,5433712,0.0,1.0
2020-12-29,115.0,115.4,114.25,114.97,114.97,4278894,0.0,1.0
2020-12-30,115.32,115.7,114.5,114.65,114.65,7741592,0.0,1.0
2021-01-04,115.6,115.86,113.58,114.09,114.09,8493213,0.0,1.0
2021-01-05,114.0,115.33,112.33,114.69,114.69,9620565,0.0,1.0
2021-01-06,114.56,116.4,114.34,114.55,114.55,9094234,0.0,1.0
2021-01-07,114.86,118.37,114.86,118.37,118.37,9250545,0.0,1.0
2021-01-08,118.49,120.66,117.72,120.4,120.4,11955323,0.0,1.0
2021-01-11,119.05,120.15,117.81,118.62,118.62,9150074,0.0,1.0
2021-01-12,118.79,119.93,118.57,119.45,119.45,6681974,0.0,1.0
2021-01-13,119.44,119.44,116.42,117.36,117.36,10324324,0.0,1.0
2021-01-14,118.27,119.29,117.84,118.68,118.68,5193114,0.0,1.0
2021-01-15,117.5,117.69,115.66,115.78,115.78,8895949,0.0,1.0
2021-01-18,116.71,118.11,116.48,116.54,116.54,6894404,0.0,1.0
2021-01-19,117.38,117.53,114.73,116.0,116.0,8069986,0.0,1.0
2021-01-20,116.7,116.9,114.18,115.24,115.24,6834172,0.0,1.0
2021-01-21,114.98,115.66,113.27,113.81,113.81,6947427,0.0,1.0
2021-01-22,112.22,113.5,111.7,113.18,113.18,7586350,0.0,1.0
2021-01-26,112.91,114.69,111.7,112.08,112.08,8011802,0.0,1.0
2021-01-27,111.7,113.45,110.53,110.96,110.96,9379145,0.0,1.0
2021-01-28,111.28,114.9,111.28,114.51,114.51,10568457,0.0,1.0
2021-01-29,113.09,114.03,110.55,110.56,110.56,11356417,0.0,1.0
2021-02-01,112.65,113.5,111.33,113.06,113.06,7533902,0.0,1.0
2021-02-02,114.5,115.35,113.25,113.85,113.85,8346142,0.0,1.0
2021-02-03,114.4,115.78,114.3,115.25,115.25,10527858,0.0,1.0
2021-02-04,115.58,116.12,114.37,114.62,114.62,8040255,0.0,1.0
2021-02-05,115.33,116.59,114.9,115.82,115.82,8095535,0.0,1.0
2021-02-08,115.41,116.32,114.6,115.18,115.18,3924618,0.0,1.0
2021-02-09,114.91,115.46,113.78,114.91,114.91,3461983,0.0,1.0
2021-02-10,115.28,115.28,113.45,113.92,113.92,9288169,0.0,1.0
2021-02-11,114.73,115.8,114.05,114.9,114.9,8336548,0.0,1.0
2021-02-12,114.29,115.26,113.66,115.05,115.05,6637473,0.0,1.0
2021-02-17,114.53,116.01,114.34,115.86,115.86,5357700,0.0,1.0
2021-02-18,115.75,116.25,114.01,114.61,114.61,8332508,0.0,1.0
2021-02-19,113.98,114.75,113.35,113.82,113.82,7258898,0.0,1.0
2021-02-22,109.99,110.11,107.47,108.25,108.25,26825567,0.0,1.0
2021-02-23,109.47,111.02,108.77,110.76,110.76,11760175,0.0,1.0
2021-02-24,111.57,111.79,110.26,111.46,111.46,10286568,0.0,1.0
2021-02-25,111.5,112.14,107.51,107.53,107.53,10153559,0.0,1.0
2021-02-26,108.4,109.21,105.59,105.59,105.59,13781345,0.0,1.0
2021-03-01,107.41,108.24,105.94,105.94,105.94,9913816,0.0,1.0
2021-03-02,104.99,108.23,103.16,107.5,107.5,21487862,0.0,1.0
2021-03-03,107.0,108.4,103.38,107.16,107.16,18095028,0.0,1.0
2021-03-04,107.39,110.18,107.07,108.57,108.57,13002164,0.0,1.0
2021-03-05,108.33,111.09,108.04,110.93,110.93,15195059,0.0,1.0
2021-03-08,108.76,110.22,105.35,105.35,105.35,15598978,0.0,1.0
2021-03-09,106.19,108.5,105.2,107.19,107.19,12619649,0.0,1.0
2021-03-10,107.6,108.68,105.7,108.63,108.63,11060008,0.0,1.0
2021-03-11,109.59,110.75,108.93,110.45,110.45,12779902,0.0,1.0
2021-03-12,109.61,110.09,108.9,109.68,109.68,9662401,0.0,1.0
2021-03-15,109.21,110.66,109.21,110.66,110.66,6727091,0.0,1.0
2021-03-16,110.28,110.61,109.0,109.69,109.69,6727825,0.0,1.0
2021-03-17,109.07,112.38,108.98,112.05,112.05,8487339,0.0,1.0
2021-03-18,111.57,112.37,110.0,110.5,110.5,9841484,0.0,1.0
2021-03-19,110.86,112.1,110.3,111.7,111.7,5638522,0.0,1.0
2021-03-22,110.78,111.14,109.32,110.69,110.69,7547490,0.0,1.0
2021-03-23,110.02,111.29,108.74,109.02,109.02,6756718,0.0,1.0
2021-03-24,109.5,110.55,107.76,107.87,107.87,8571930,0.0,1.0
2021-03-25,107.73,109.79,106.69,109.38,109.38,10034472,0.0,1.0
2021-03-26,109.41,111.11,109.0,110.28,110.28,9486689,0.0,1.0
2021-03-29,109.84,111.24,109.76,110.96,110.96,5802440,0.0,1.0
2021-03-30,110.43,112.7,110.36,112.43,112.43,8811683,0.0,1.0
2021-03-31,112.37,112.83,111.47,112.02,112.02,8454545,0.0,1.0
2021-04-01,112.33,112.65,110.56,110.68,110.68,7628283,0.0,1.0
2021-04-05,111.92,113.21,111.82,113.21,113.21,7570274,0.0,1.0
2021-04-06,113.14,113.74,112.7,113.27,113.27,5278990,0.0,1.0
2021-04-07,112.76,113.86,112.25,113.18,113.18,8163251,0.0,1.0
2021-04-08,113.3,114.49,112.97,113.75,113.75,7176007,0.0,1.0
2021-04-09,113.2,114.18,112.75,113.01,113.01,5667661,0.0,1.0
2021-04-12,113.77,114.56,113.65,114.4,114.4,5094956,0.0,1.0
2021-04-13,114.16,115.0,113.5,114.67,114.67,7141518,0.0,1.0
2021-04-14,114.92,116.26,114.9,115.6,115.6,7211848,0.0,1.0
2021-04-15,116.16,116.78,115.5,116.2,116.2,8111592,0.0,1.0
2021-04-16,115.92,116.75,115.6,116.46,116.46,5288574,0.0,1.0
2021-04-19,116.46,117.35,116.0,116.34,116.34,13288523,0.0,1.0
2021-04-20,116.1,116.68,115.29,115.48,115.48,5907054,0.0,1.0
2021-04-22,116.4,116.43,114.65,114.95,114.95,8619760,0.0,1.0
2021-04-23,115.58,116.27,115.35,115.97,115.97,6146965,0.0,1.0
2021-04-26,116.73,116.73,115.15,115.95,115.95,5216035,0.0,1.0
2021-04-27,116.02,116.49,114.45,114.78,114.78,6173146,0.0,1.0
2021-04-28,115.48,116.69,115.37,116.4,116.4,8855309,0.0,1.0
2021-04-29,116.63,116.88,115.14,115.32,115.32,9097325,0.0,1.0
2021-04-30,114.78,115.59,114.33,114.4,114.4,6032203,0.0,1.0
2021-05-03,115.3,115.38,113.94,114.68,114.68,5412178,0.0,1.0
2021-05-04,114.8,114.8,113.16,113.27,113.27,8940102,0.0,1.0
2021-05-05,114.05,115.29,113.73,115.15,115.15,7249427,0.0,1.0
2021-05-06,114.97,115.45,114.54,115.43,115.43,7731692,0.0,1.0
2021-05-07,115.76,117.46,115.68,117.46,117.46,4688407,0.0,1.0
2021-05-10,117.75,118.07,117.13,117.14,117.14,6074219,0.0,1.0
2021-05-11,116.0,118.13,115.61,118.13,118.13,6538806,0.0,1.0
2021-05-12,116.86,117.09,114.84,115.27,115.27,9237659,0.0,1.0
2021-05-13,115.61,116.82,115.28,116.04,116.04,7590937,0.0,1.0
2021-05-14,117.18,117.56,116.38,117.24,117.24,5048994,0.0,1.0
2021-05-17,117.07,118.41,117.06,118.31,118.31,5279182,0.0,1.0
2021-05-18,118.09,118.88,117.74,118.19,118.19,5456773,0.0,1.0
2021-05-19,117.07,118.54,116.94,118.01,118.01,4843732,0.0,1.0
2021-05-20,118.05,118.14,117.48,117.91,117.91,4833202,0.0,1.0
2021-05-21,118.01,118.13,117.1,118.01,118.01,5169068,0.0,1.0
2021-05-24,118.26,119.5,117.96,119.26,119.26,5788644,0.0,1.0
2021-05-25,119.89,119.97,118.05,118.4,118.4,5697654,0.0,1.0
2021-05-26,118.94,119.58,118.79,119.24,119.24,4716894,0.0,1.0
2021-05-27,119.46,119.83,118.79,119.59,119.59,6038746,0.0,1.0
2021-05-28,119.75,120.89,119.53,120.72,120.72,5991423,0.0,1.0
2021-05-31,120.84,121.25,120.28,121.25,121.25,4707495,0.0,1.0
